0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
32,0.8465011709329391,0.6083248051046667,0.5456314622111619,0.24496362380178713,290.8014049278943,0.42943333004456014,0.33640307097273525,1.7109,3.313,0.060797781869879136,0.013806706114398421,2.8879696111181166,11,7,1.3115207311308372,1,1,1.9554814775660094,3,1,0.11781001091003418,1.6386,3.4054,0.2534577192595679,10.772372007369995,5.597336857035087,
26,0.8940457866198598,0.21484297107967754,0.2065104609772809,0.6749828553624517,326.08574526250885,0.3181505994311308,0.5673594506943189,1.3301,1.4487,0.07164541955152692,0.013806706114398423,6.789486477870589,7,4,0.27493846010639417,2,2,0.7663359393666093,4,1,0.1060788631439209,1.2759,1.4466,0.3650610854242246,1.1414289474487305,3.977698686596327,
7,0.7334651639247239,0.6598301310464052,0.550451306078466,0.2422594836853596,310.6002251173644,0.5946971500523044,0.2955274771774258,1.8304,3.6253,0.04778673432491728,0.013806706114398421,1.744948606969666,10,7,1.2905172484390648,1,1,2.3926035401003625,4,1,0.11989593505859375,1.7076,3.7438,0.1808277378656618,1.4535753726959229,6.629863045649154,
13,0.7683837336216233,0.4885687099634162,0.5479207133599898,0.24572976218340442,332.44897390330607,0.5045196602474031,0.27983797584245496,1.7763,3.5362,0.047124767281824985,0.01380670611439842,2.4728604715509293,8,6,1.269940717395789,1,1,2.5556109113691474,3,1,0.13776206970214844,1.6697,3.6161,0.23062249357147704,2.7124791145324707,5.91336647141031,
12,0.9049429059223337,0.9179620565646122,0.5463295436434851,0.2477133085045655,274.1875753743175,0.9032288297296115,0.1873515673102489,2.6094,7.0993,0.07486037777828454,0.01380670611439842,2.213260752501329,18,13,1.3763662610922165,1,1,4.4718990804172485,5,1,0.15180182456970215,2.4565,7.4492,0.20894310752200076,6.198215007781982,6.473887314378289,
2,0.7862240877938509,0.5393285447971545,0.5544312590987106,0.23883138414179436,331.63397678390345,0.62668450502206,0.5469149610605555,1.4243,1.5276,0.05449912542432966,0.01380670611439842,2.5238045700885103,9,6,1.327008800972908,1,1,0.8534928238207592,5,1,0.10821390151977539,1.3058,1.5209,0.1971975655354092,0.897454023361206,6.289796514036898,
1,0.7815490258139791,0.5806260990904722,0.5575405359354452,0.2571189036202493,273.0,0.41690211496719065,0.478072287783607,1.526,2.3385,0.050099895498262485,0.01380670611439842,2.211819337337643,10,7,1.3257765358576095,1,1,1.096567007496941,4,1,0.08407115936279297,1.3957,2.4204,0.1483585369053701,1.353342056274414,7.122375231381766,
28,0.928655730796641,0.8491299251984696,0.5455408754560515,0.25554416621453785,344.4514119787148,0.3076928002250078,0.3024962534237291,1.6766,3.2107,0.11878680352251958,0.10439156235315651,4.343742818851788,9,7,1.4506279396733457,1,1,2.256406111844443,3,1,0.12428784370422363,1.6387,3.2547,0.35577996009475654,2.3712596893310547,4.328106582193037,
33,0.7892868950446639,0.5813861601776892,0.5575045412616154,0.25740846737872286,273.0,0.4085362007449517,0.47693208532007,1.5281,2.3472,0.051213223075340646,0.013806706114398421,2.2775174167583794,10,7,1.3286172331606154,1,1,1.1005456688863011,4,1,0.08189272880554199,1.4031,2.4591,0.22195460162391276,1.7376151084899902,5.9557282599916075,
29,0.874202895388908,0.2882728621746136,0.20401010660114996,0.6581268084753625,306.67212062677163,0.4723124771723483,0.5203745310548009,1.3878,1.7939,0.0713694951271798,0.013806706114398421,5.1998002113254955,8,5,0.27434631240081403,2,2,0.9349227439220605,4,1,0.09826779365539551,1.3505,1.8077,0.28934132255475253,0.6463751792907715,4.9492940873041835,
27,0.5378109865526866,0.8695000859622477,0.5666283568328717,0.25095778810593816,313.15099867194766,0.6880239766895497,0.21571554931769862,2.0917,4.699,0.039613706028677066,0.013806706114398421,0.7011401505839034,11,9,1.3416233997089129,1,1,3.6469193446586314,4,1,0.14901399612426758,2.0448,5.032,0.13857421474811077,29.490855932235718,7.288173520867582,
31,0.7209052841002848,0.6001391065293582,0.5519526076914033,0.23719731736990826,323.7941784916427,0.45761944486774764,0.7839031625891325,1.2446,0.8513,0.04647444570205593,0.013806706114398421,1.8204846705123963,9,6,1.2936682434707756,1,1,0.2882042459795004,5,1,0.11295008659362793,1.1214,0.8565,0.19612702130881524,1.117110013961792,6.234968467221906,
39,0.8003272953624313,0.6307547628774121,0.5519757607070765,0.23007315623869787,291.7172644948863,0.6086734013255672,0.2604587632095937,1.974,4.4085,0.05093629251088811,0.013806706114398418,2.280806134342084,10,7,1.3231203636304865,1,1,2.8382846850415664,4,1,0.138106107711792,1.8666,4.6036,0.22239632828810404,178.52169513702393,6.088433233913461,
11,0.7667909255142844,0.5916687904031241,0.5579257368990816,0.2570963884338818,273.0,0.42791060231691197,0.4737926604688498,1.5056,2.3619,0.048604968381147806,0.013806706114398421,2.0626450228117994,9,6,1.3234738039742062,1,1,1.1162857289314425,4,1,0.08003807067871094,1.3885,2.4697,0.201324965116236,1.0391321182250977,6.258748099512311,
41,0.772566880153853,0.59279714950547,0.5581706945238852,0.2570177588692523,273.0,0.43010541033510885,0.4731997243777265,1.53,2.3673,0.049397859760122696,0.01380670611439842,2.1045743740057468,10,7,1.327009542772208,1,1,1.1191210879172617,4,1,0.08110475540161133,1.4043,2.4875,0.21293950215563523,2.810521125793457,6.083618073532446,
31,0.895173483211894,0.39569147594443704,0.19082868513603227,0.6550660409930457,334.11692570634875,0.17143083076379673,0.5912290524640386,1.3275,1.3145,0.09479105497073244,0.013806706114398416,5.305658650349141,10,6,0.2659088217950108,2,2,0.6874303241098566,3,1,0.0892488956451416,1.2637,1.3206,0.29268762114743996,1.602961778640747,4.86898306123965,
39,0.7311396892074357,0.5868402603311784,0.542123939135557,0.24401881042241283,273.0,0.7548654049188644,0.49256338374336794,1.4861,2.2668,0.042564370237558435,0.013806706114398425,1.828125308410682,9,6,1.2392762444141154,1,1,1.0721864238998415,5,1,0.11679410934448242,1.3679,2.3816,0.19411652204492008,1.5433509349822998,6.3451284092277245,
49,0.7327971012013774,0.587482020242309,0.542060270107501,0.24406356264661833,285.6557531264488,0.052332513053712094,0.49050024173244394,1.2938,2.1626,0.04033042083957291,0.01380670611439842,1.8545349129060067,9,6,1.231397438777219,1,1,1.0089278178431438,1,1,0.09381914138793945,1.1938,2.2891,0.19558430909067315,1.8554120063781738,6.310279761447566,
34,0.7337831846582547,0.5861572913705457,0.5426557530674947,0.2440821910626082,336.67172763084625,0.595959551342472,0.4895783927825747,1.4089,1.7433,0.048670195832591585,0.01380670611439842,1.9643019907327035,9,6,1.2510527500864022,1,1,1.0659008768487055,5,1,0.1561260223388672,1.3455,1.7579,0.20244024106750655,1.5620496273040771,6.191891787111572,
14,0.9037960746681272,0.1757591968280096,0.1937868080988322,0.6583650776862299,309.8934927637836,0.5514874096139505,0.48338468804641743,1.414,1.9918,0.06448150239537515,0.013806706114398421,7.808182293773773,7,4,0.2562179040360738,2,2,1.0880910629862317,4,1,0.10821294784545898,1.3625,1.9982,0.40159697783273257,0.7364659309387207,3.6197005605222836,
32,0.915556530012064,0.9808447017385863,0.5457283325508319,0.2508879089737726,290.3641247781872,0.7943564092227833,0.2420395772303631,2.5195,4.7878,0.06566951758523776,0.01380670611439842,1.6976852969243983,23,19,1.3536834144167689,1,1,3.193040628262354,4,1,0.1371903419494629,2.2742,5.0416,0.1898421614299437,12.171432971954346,6.571594098537031,
28,0.7129922110402738,0.6487920535920774,0.5562597167000896,0.2500825251561049,300.00631170235806,0.19712344653934347,0.29457612488175206,1.6722,3.7399,0.043454227625916095,0.013806706114398421,1.6267401949138118,9,7,1.302297512622988,1,1,2.307697854887268,2,1,0.12382793426513672,1.5465,3.8782,0.18713125333356595,2.7773592472076416,6.52230849440402,
4,0.7171716577199239,0.7686873928530445,0.553674139666064,0.23872270495928696,332.28527004102324,0.25792337924815595,0.2954917801689072,1.6803,3.2771,0.04768573676574466,0.013806706114398421,1.4680172333751667,11,8,1.3076332108311972,1,1,2.3185425987724106,2,1,0.11532020568847656,1.5496,3.3405,0.1592251994554371,2.0476150512695312,6.93551273208967,
16,0.8920703067188831,0.2585406568398908,0.20666176738162717,0.6770815631526335,333.0698770926866,0.385965260158109,0.6092815618565771,1.3114,1.2852,0.08065218745774663,0.013806706114398421,6.269692528292852,8,5,0.2777521694817325,2,2,0.6506233943487266,4,1,0.10116910934448242,1.2565,1.2771,0.33771918914693777,0.7158210277557373,4.29454639990067,
31,0.5162096459507113,0.8325004008905471,0.5572885733994716,0.24220070480913056,301.632027789247,0.5961263285004904,0.2639112822793236,1.8286,4.1295,0.03531673551087376,0.013806706114398421,0.6953508107185346,10,8,1.2865257114629032,1,1,2.7874622206343944,4,1,0.1207427978515625,1.7558,4.3564,0.13678908726494443,27.88236379623413,7.285246433554855,
46,0.9200845022868629,0.7122210783124484,0.5561798051846432,0.24415355815909975,304.1728882918227,0.408126083327429,0.2907483498542354,1.8617,3.8085,0.09876222425955174,0.013806706114398421,4.101659164341369,15,10,1.4721596041867364,1,1,2.4010045622411837,3,1,0.11254191398620605,1.7979,3.921,0.33528066699568987,6.139300107955933,4.674030183495226,
39,0.7094697211648117,0.7027185291665907,0.555289308257248,0.23793043178459186,290.4010507700826,0.3585396928117245,0.2290486855167795,1.9202,4.9856,0.04164250903405268,0.01380670611439842,1.4871845421741396,10,7,1.3019335634558402,1,1,3.24717279750623,2,1,0.11040377616882324,1.8212,5.3306,0.17881013976762625,5.9252917766571045,6.712051921391706,
23,0.7366656664933344,0.8182722639259002,0.5531527437490991,0.2370466540678713,338.37272464494885,0.14198561051385147,0.2793305762876287,1.6448,3.44,0.04913441459310626,0.013806706114398421,1.4690215502433246,12,9,1.312604514716093,1,1,2.474646905497925,1,1,0.12789702415466309,1.5124,3.5314,0.17759775657576987,6.030160903930664,6.6438936025223745,
11,0.5743440071030574,0.898436783397068,0.5639635648627704,0.24075674342194375,326.8116588980137,0.7438764219929109,0.24364781744023106,1.9078,4.087,0.041515644693384986,0.021862468856589254,0.7578521330647136,9,7,1.3379073755991278,1,1,3.1464209657316276,4,1,0.13774895668029785,1.8519,4.268,0.13766950932296454,6.925659894943237,7.279206555242154,
5,0.2939872954212915,0.7990931620566695,0.5517289208674959,0.24747411574747658,303.74226567607326,0.46405881475847865,0.3377262600794241,1.5326,3.031,0.02743759974709966,0.013806706114398418,0.36848766070900424,6,5,1.2329508070250768,1,1,1.9527579879866275,3,1,0.12758493423461914,1.3832,3.1863,0.10456282284071862,0.8377747535705566,7.769802511526111,
28,0.5299441166746034,0.6670053855971602,0.5557565374124543,0.24729489431858198,305.2136084694457,0.5918725027733306,0.2541816292965728,1.8125,4.2704,0.03355351163877505,0.01380670611439842,0.9149591499985331,7,5,1.2700567435676133,1,1,2.927108847687568,3,1,0.14879083633422852,1.7569,4.5153,0.14770290929687577,2.277324676513672,7.127184471928846,
28,0.8841700520157296,0.4439926931598475,0.5487252680686444,0.24297454887737976,307.8914820619923,0.44157546597035113,0.42838824317059804,1.5346,2.3309,0.06753512715930605,0.013806706114398421,4.491989766223536,10,6,1.3405913991501401,1,1,1.3388040351490937,4,1,0.08141493797302246,1.4744,2.3992,0.3509866548797129,2.1490960121154785,4.3169778833941335,
18,0.9248483605667331,0.5827642477317563,0.5504906741560552,0.24203464253769827,310.3804803773851,0.4087391218605374,0.3395152305822994,,,,,,,,,,,,,,,,,,,,,,'ShortcutColumn' object has no attribute '_inlet_cost'
22,0.7181485946463205,0.6193436375518933,0.5468268136697557,0.24505649414016356,276.3461471582236,0.0555476175294478,0.4479431965010862,1.3537,2.5053,0.03934041154620723,0.013806706114398421,1.684352173489148,9,6,1.2512814374501808,1,1,1.1901389954893016,1,1,0.09624314308166504,1.2334,2.6452,0.18460240433051445,1.3580658435821533,6.493673351967983,
16,0.718665583489291,0.6187301286479543,0.5466138566404716,0.24504351835228766,276.4796813510389,0.8218501452705004,0.4477989249736553,1.5869,2.5353,0.04352749533187405,0.013806706114398421,1.6887441155099832,9,6,1.2616642221052898,1,1,1.2865343272293446,6,1,0.08234500885009766,1.4701,2.6613,0.18343102051687196,0.9635741710662842,6.524521390747919,
10,0.7140267145705986,0.6141661527182095,0.5474186037809917,0.2450028939148471,284.41357145640933,0.8330843264497622,0.44326604088562793,,,,,,,,,,,,,,,,,,,,,,'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
42,0.7293897763051687,0.6196876874782925,0.5557922933475339,0.25021652976431313,282.79648778545055,0.38347603446098366,0.45238470735973985,1.5108,2.4127,0.04477397594778827,0.01380670611439842,1.758033913645041,9,6,1.305203377742267,1,1,1.209605983522958,4,1,0.12144780158996582,1.3924,2.5498,0.19331540169117364,1.783195972442627,6.367026572163194,
45,0.7300643258701409,0.6182904560401283,0.5557270566871126,0.25031472794920456,276.94014994759715,0.3809802326724905,0.4532301141476936,1.5152,2.4543,0.04412131069974696,0.013806706114398421,1.7565759656681983,9,6,1.3038804575261715,1,1,1.204735239332756,4,1,0.18132305145263672,1.3971,2.5932,0.19331232411856844,2.1716363430023193,6.3692749938372835,
44,0.7290526968333322,0.6185720376791872,0.5557476699529234,0.2503600583208403,278.2354103979241,0.3829042541600496,0.452249453355253,1.515,2.4504,0.04419330779534108,0.01380670611439842,1.7517646334799766,9,6,1.3039336135848514,1,1,1.2097514550170296,4,1,0.08086085319519043,1.3968,2.5893,0.19301732188682513,2.164531946182251,6.373417356501848,
7,0.7280794613357212,0.6181983686752388,0.5557948917139068,0.250454818147313,278.6323407748886,0.38228634669772943,0.45169977516463655,1.5151,2.4507,0.044145574693092535,0.013806706114398418,1.7473610484863749,9,6,1.3038765870134457,1,1,1.2123378905229645,4,1,0.12143516540527344,1.3962,2.5728,0.17839931395759306,1.132857084274292,6.605036598636575,
32,0.7287981153166222,0.6129120831450805,0.5558930232133288,0.2505050664704427,294.72916580550674,0.37880669192302596,0.4553395944904175,1.5173,2.1977,0.04588947530000507,0.013806706114398421,1.7879101703415068,9,6,1.3067003556705679,1,1,1.1959742019902233,4,1,0.07706999778747559,1.3985,2.2903,0.19434642391119505,2.0568199157714844,6.340815416211276,
33,0.7284425919436195,0.6128216287989083,0.5558546334692446,0.25049715180256604,292.18750234633006,0.3783436375355176,0.45499172047640707,1.5225,2.2157,0.04556382265226916,0.013806706114398421,1.781822670475834,9,6,1.3059794814840906,1,1,1.1973994280601608,4,1,0.11116981506347656,1.4034,2.3089,0.19405563565047362,1.9087858200073242,6.346085438527809,
31,0.7294298906859139,0.6126729772389969,0.5556611847198941,0.25032565966429676,274.64378144383414,0.3775211199494507,0.4534623321409518,1.5175,2.4714,0.043603054681704966,0.013806706114398421,1.7620231118857865,9,6,1.3023166020058563,1,1,1.2029707903985412,4,1,0.0853719711303711,1.3995,2.605,0.192487202430478,1.8060641288757324,6.383264063357748,
26,0.7291038034836342,0.612131088795673,0.5557852098977486,0.25050302786197837,291.3450353346439,0.37813145983898944,0.4544892740115699,1.5251,2.2243,0.04550765849103511,0.013806706114398425,1.7860573323527953,9,6,1.3056138706999205,1,1,1.1996894996866851,4,1,0.09697198867797852,1.406,2.3151,0.1933955904719739,8.181183815002441,6.357164970889344,
29,0.7380838126775541,0.6224814332966792,0.5557811469293065,0.2503730832721174,280.5402189988401,0.38178230677217256,0.4520514602287374,1.5142,2.4349,0.04549655157531222,0.013806706114398421,1.801663134404705,9,6,1.3077331569406772,1,1,1.210793292347574,4,1,0.0727081298828125,1.3962,2.5664,0.1945967919687859,1.7499029636383057,6.350881991857226,
20,0.8345369869819795,0.5856673671027463,0.5478858960369059,0.24503479304817968,308.21166232021994,0.38544018664678414,0.3009300895833864,1.8031,3.6003,0.05961486883986217,0.013806706114398421,2.8649355789393542,11,7,1.313529928926743,1,1,2.285255779679813,3,1,0.1109471321105957,1.6759,3.6991,0.2503762211053477,6.824814081192017,5.660508587285124,
44,0.7299362367249757,0.6110508131830618,0.5556140956354972,0.25039026806878156,300.89774686839814,0.377936558746194,0.45237005224594623,1.5125,2.1773,0.04653223900419733,0.013806706114398423,1.8093540531088885,9,6,1.306323216498806,1,1,1.2103107869148624,4,1,0.12125492095947266,1.3941,2.2735,0.19626412579661273,1.9135749340057373,6.310819205133477,
11,0.7293682399025584,0.6110020875523843,0.5555625177100282,0.2504359524597651,274.95991071166907,0.3779625339841831,0.45141259193487127,1.5196,2.4832,0.04357905641476439,0.013806706114398421,1.7658137869174328,9,6,1.3016284291634366,1,1,1.2127919137832888,4,1,0.09627795219421387,1.4014,2.6084,0.1850166997247266,1.2411561012268066,6.502184477165655,
13,0.7288156845386033,0.6153884738251518,0.555384747108783,0.25033287366534923,279.5038534097387,0.37972559434425296,0.44793702576051786,1.4829,2.47,0.04413453196844779,0.01380670611439842,1.7592056235959999,9,6,1.3017891130506554,1,1,1.2302177454327194,3,1,0.07028675079345703,1.4005,2.5974,0.18669988178984018,1.3457562923431396,6.474250775522536,
31,0.8752562595256602,0.5274505926439579,0.5551380173223004,0.25023978867126356,306.5431532002343,0.2539441864069197,0.389019898075516,1.556,2.6121,0.07002832057502878,0.013806706114398423,3.8172816048683074,11,7,1.3705366062385276,1,1,1.5435428325940674,3,1,0.12740302085876465,1.4889,2.7221,0.3123320233502527,2.283869981765747,4.801305270435675,
12,0.7301492091374437,0.6140608985100834,0.554511103207311,0.25043076612928256,278.5060446647757,0.37869329868207446,0.44664558111176234,1.4855,2.4873,0.044024763090744226,0.01380670611439842,1.7687407571782747,9,6,1.2973972526518938,1,1,1.2362643208199844,3,1,0.08793067932128906,1.4033,2.6147,0.1861548732155088,1.3258318901062012,6.484100853194848,
34,0.722051922135472,0.6057384929189799,0.5456254056159021,0.24909183969119456,273.0266814554499,0.7891094498466039,0.4516501071847268,1.5623,2.5335,0.04338842410569134,0.013806706114398421,1.7311436001262102,9,6,1.2546241347622311,1,1,1.263307175759195,5,1,0.09157109260559082,1.4459,2.6644,0.18928663354832895,1.3753011226654053,6.432776278853346,
18,0.8941462424071457,0.21327116294190826,0.20644959676979094,0.6730872504181665,326.19457420832174,0.3187680093717159,0.5691818531312524,1.3287,1.4419,0.07124186328629718,0.01380670611439842,6.813829542521612,7,4,0.2749730412727208,2,2,0.7608162056579281,4,1,0.10267519950866699,1.2743,1.4364,0.36337791031330663,1.4136219024658203,3.998228014895846,
16,0.9351503653094243,0.811510033118729,0.5578008220605855,0.2572172133474005,332.34519367595175,0.2563267230072255,0.4789489226695931,1.4672,1.8245,0.1297837002055201,0.03932128008715153,4.493396995537756,11,8,1.5248230081566032,2,2,1.0802426662352471,3,1,0.10624194145202637,1.4038,1.832,0.43400625958461875,2.583350896835327,3.3067916457277864,
24,0.935553390421058,0.6309487200315891,0.5499501347967779,0.24419550343346277,306.479297729531,0.443251401307343,0.30862802329535693,1.8146,3.5502,0.11231567882221101,0.013806706114398421,5.347117758060577,14,8,1.4781701062028554,1,1,2.2185155442315243,3,1,0.1214437484741211,1.7369,3.6231,0.40863647098505035,3.5629429817199707,3.885162822884173,
33,0.9061892019669682,0.8171911726950316,0.5539875801374001,0.24826720541276065,334.0969500877807,0.29068766237822774,0.27296761831201943,1.7033,3.6267,0.09596159723474011,0.030810508660096308,3.383324170366666,11,8,1.4440017907603209,1,1,2.5890630869188067,2,1,0.16971707344055176,1.6474,3.7212,0.29375629816861826,170.05470299720764,5.1140041830323835,
8,0.9292030985302236,0.5098973803097151,0.5481517444051247,0.2468626576767592,316.58112613921026,0.43247942155580216,0.24029223285449605,2.0242,4.3054,0.10021178166806376,0.013806706114398421,5.9524490673204955,13,8,1.4255988635637054,1,1,3.094487832125907,3,1,0.1336221694946289,1.9748,4.4861,0.42774329897351504,2.3850860595703125,3.8603746382865642,
40,0.9219514797713935,0.760041771279328,0.5511133392586492,0.24805944481379988,304.12091525952013,0.41739596125617,0.29230350326131155,,,,,,,,,,,,,,,,,,,,,,'ShortcutColumn' object has no attribute '_inlet_cost'
23,0.72949730936227,0.6012147254637286,0.5551474673537488,0.2508206571294565,287.9161488799032,0.3658174123284813,0.45971169834850667,1.4941,2.2134,0.04478986498482754,0.01380670611439842,1.8071790821495863,9,6,1.3006753240165465,1,1,1.173707384821474,3,1,0.09005403518676758,1.4096,2.3025,0.19365555393601558,1.8440709114074707,6.353675878556744,
41,0.7125042743863921,0.7138191657160672,0.5537748113720329,0.48456545179472155,298.3057349866681,0.7030630023725821,0.3508961811388084,,,,,,,,,,,,,,,,,,,,,,'HXutility' object has no attribute '_inlet_cost'
49,0.9012713122561304,0.954139716015042,0.542174835653676,0.2486624676531292,319.5062334129613,0.4102869989659327,0.290006944112271,1.8002,3.5698,0.0730584311239976,0.26688426768991974,2.794794155458851,9,7,1.347566740239612,1,1,2.4131370034061415,3,1,0.1155099868774414,1.7218,3.6627,0.2399487391562574,5.463602781295776,5.737458686764132,
6,0.9999,0.6665007895344129,0.10482351207908858,0.644559896252922,311.1552285481514,0.0,0.7772141373549344,,,,,,,,,,,,,,,,,,,,,,list index out of range
45,0.906729307055364,0.8088445818055083,0.5582382873093501,0.2467918790462501,325.57215536833615,0.40107537435797125,0.28876166666263126,1.8539,3.4726,0.09649450333268296,0.014444549170861878,3.327171602957774,15,10,1.468328925082597,1,1,2.425436583914238,3,1,0.12068581581115723,1.7887,3.5487,0.28760668686196056,5.186657905578613,5.195185000782711,
11,0.7325257688909711,0.6080825971293481,0.5567622846603143,0.25099876298141677,303.4234672126062,0.3756043533457945,0.46361254216058645,1.4979,2.0948,0.0472824116968659,0.01380670611439842,1.8368701125271525,9,6,1.313142740698999,1,1,1.1577885977611027,4,1,0.08687400817871094,1.3786,2.1719,0.19114198112353245,1.7245612144470215,6.388069739457053,
33,0.7325056668916399,0.6077976594694204,0.5567002464359295,0.250928914744569,274.4885139691492,0.3753778043391094,0.4631685757306856,1.5073,2.408,0.04400526795226961,0.01380670611439842,1.7913659842786633,9,6,1.3080958879766704,1,1,1.1577528956240888,4,1,0.07696008682250977,1.389,2.5376,0.19450616503418694,1.908677101135254,6.3502056476929996,
28,0.732581129405547,0.6076567725843907,0.5567028165633529,0.2509035820849774,292.7117508399234,0.37531110961981184,0.4629883902780593,1.513,2.1646,0.046092889794981926,0.013806706114398423,1.8198719728944328,9,6,1.3111902189569438,1,1,1.1600420768781372,4,1,0.11329793930053711,1.3938,2.2519,0.19574515495182326,3.933227062225342,6.319156619815397,
35,0.7324912065292215,0.6075480922502862,0.556693587144115,0.25091398473716153,292.99384446007184,0.3753016832953318,0.46271992244172455,1.5128,2.1645,0.046109413360443725,0.01380670611439842,1.820003293551035,9,6,1.3111399107804458,1,1,1.1612822977546011,4,1,0.08872389793395996,1.3935,2.2538,0.19647901878781215,1.836190938949585,6.307651279997096,
18,0.7324727984634851,0.6073151186220378,0.5566772729469154,0.25091014480736096,285.450578586489,0.3752905913190075,0.46244860122162107,1.4982,2.3267,0.045254142666405574,0.013806706114398421,1.8084231151296362,9,6,1.309810163518333,1,1,1.1620011541779056,4,1,0.10035014152526855,1.3794,2.4478,0.19255447682435947,1.5298149585723877,6.377204519693582,
35,0.9033678701934891,0.9483111956823164,0.9495530126594259,0.24738431559614688,301.4483739750958,0.9030004752417368,0.4677009692918084,,,,,,,,,,,,,,,,,,,,,,'MESHDistillation' object has no attribute '_inlet_cost'
24,0.8918828691224492,0.28323235326759466,0.20285778491274198,0.6749456701042249,277.0337310986836,0.39627425022564705,0.5319273791880751,1.3855,2.0079,0.07387445934463908,0.013806706114398421,5.757419155996292,8,5,0.27183669516937653,2,2,0.8869554917722577,4,1,0.0758669376373291,1.3358,2.033,0.3127319090606216,1.2498199939727783,4.660567051858826,
16,0.793790380193158,0.5069110073465706,0.5476486502707872,0.2405750183776629,284.3427724962152,0.5772127640499223,0.48359310964699714,1.4676,2.2363,0.04732368250004925,0.013806706114398423,2.57115301230032,9,6,1.2800451129209593,1,1,1.0901481185194108,4,1,0.12629985809326172,1.4071,2.3218,0.23201133266560223,0.4339570999145508,5.813370464606884,
23,0.914792045555964,0.8069846342249921,0.5442886593387316,0.24987897806857623,292.8220731529253,0.4145846836905608,0.28126172703418717,1.9508,4.0652,0.08892742219301365,0.01380670611439842,3.2782234544837427,16,11,1.3910070294380905,1,1,2.509953564367202,3,1,0.1328439712524414,1.8568,4.1954,0.27730226621828363,14.363519191741943,5.3741410506196,
29,0.8828131568075342,0.5973828362955493,0.5448456642558398,0.23799708502166989,317.08470298326716,0.30616578842785663,0.3621695408112425,1.6285,2.6178,0.07390389763514031,0.013806706114398418,3.729658604435247,12,8,1.3517704057723925,1,1,1.7349130466187928,3,1,0.08942914009094238,1.5705,2.7202,0.3060847403691796,2.6767563819885254,4.881417771632761,
8,0.7301705210379271,0.6204518349573378,0.546827822828068,0.2442176463692171,306.79966471727374,0.7839080440817151,0.43906908002713946,1.5617,2.2559,0.047823221075404064,0.01380670611439842,1.8043937556564353,9,6,1.2715209553688145,1,1,1.323233695795032,5,1,0.08135819435119629,1.4445,2.3376,0.185344384526719,1.172483205795288,6.48547547203219,
28,0.9033446336242595,0.9483296565287873,0.5469579195965868,0.2473822073258309,296.31358232138547,0.9029074307250224,0.7148152605648987,1.6636,1.1904,0.07538537150525765,0.013806706114398421,2.04625739916123,20,15,1.3797914814280627,1,1,0.43244164302097354,8,1,0.09508013725280762,1.4188,1.2529,0.20715025594642678,1.9939923286437988,6.107667268836736,
31,0.9011694149566081,0.9531321114973765,0.5368346616544435,0.24894213986911326,327.5447939967273,0.8768165998866755,0.2007220907693004,2.262,5.3847,0.0818360149276102,0.26180941672924746,2.9339941614669702,9,7,1.3437886916137245,1,1,4.083489995161975,5,1,0.17647981643676758,2.2037,5.5558,0.24638464473495073,5.859227180480957,5.765314894806645,
17,0.9156846035493477,0.7806631487279149,0.545394883918271,0.24976865075472288,280.1933985285949,0.4124591647319345,0.2970892622829293,1.9065,4.1743,0.08658614451825905,0.013806706114398418,3.3766523494397793,16,10,1.391133995833335,1,1,2.324605050183616,3,1,0.10628509521484375,1.8034,4.3036,0.2791286502112359,3.4364988803863525,5.363406489547241,
10,0.7275059225763046,0.6261793893695604,0.5461899692642171,0.2456231338930541,337.5956685817336,0.8146603399861571,0.45647689220228355,1.4987,1.9335,0.0515581131447784,0.013806706114398421,1.8445186076394517,9,6,1.2740538712645282,1,1,1.2374595780075408,6,1,0.09872603416442871,1.4357,1.9479,0.19280569696255292,0.8625519275665283,6.35124870734612,
38,0.7406133102009999,0.6190280142981652,0.5558362855491263,0.25187341104609956,293.06764133323645,0.3867605398588276,0.4650651314539268,1.5113,2.1511,0.0475202431387087,0.013806706114398421,1.8466151974183305,9,6,1.3106580271932198,1,1,1.1518494747167323,4,1,0.07391810417175293,1.3921,2.241,0.1980933054611014,1.9106776714324951,6.283180789647465,
33,0.8395111933749556,0.6522432511519423,0.5433793412455845,0.2427359879861752,321.07927347673774,0.37873577031607675,0.31360893616510777,1.8015,3.1749,0.06421095116281317,0.01380670611439842,2.756533629869431,12,8,1.30870675310287,1,1,2.1574522741375994,3,1,0.1156160831451416,1.6675,3.2232,0.24639279869628852,2.9696311950683594,5.678395258046642,
42,0.7100156240670821,0.720414013791443,0.5535097087511712,0.23925282773905793,305.68987244436516,0.7046737787782363,0.31375643392220604,1.7936,3.4381,0.047028361804779435,0.013806706114398421,1.48327433577236,10,7,1.305968230013523,1,1,2.224158113660994,4,1,0.1373288631439209,1.6656,3.5574,0.17908696080852035,1.5376670360565186,6.628116963469325,
27,0.9047253602340948,0.2564830062943787,0.20539942489795823,0.6739809119577549,334.3179068021186,0.40052579586282594,0.4981271182418466,1.4042,1.7165,0.08644450980440337,0.01380670611439842,6.935217971961776,8,5,0.2784141031892428,2,2,1.014017210722109,4,1,0.09137201309204102,1.3507,1.7197,0.3738849434659682,1.8509399890899658,3.9004546175725268,
