0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10.0,0.95,0.95,0.95,0.95,350.0,0.9999,0.9999,1.5736,0.8814,0.7373298558295118,4.810454750081103,0.26719987125171424,10,8,4.225655555725098,1.6697,0.9103,0.9414196813652381,155.65513277053833
10.0,0.95,0.95,0.95,0.9999,300.0,0.95,0.95,2.2457,0.781,0.7045216632622763,2.8640897152050164,0.013806706114398415,22,17,4.307006120681763,1.8899,0.8364,0.6024092346351532,157.78582954406738
10.0,0.95,0.95,0.95,0.9999,300.0,0.97495,0.97495,2.4562,0.7478,0.7010725528282746,2.858053969983171,0.01380670611439842,22,17,4.375733852386475,2.0777,0.8034,0.6038152754421652,159.73099517822266
10.0,0.95,0.95,0.95,0.95,325.0,0.95,0.9999,1.8765,0.7613,0.7144190267514292,3.165635160213759,0.013806706114398421,22,17,4.493026494979858,3.5417,0.7617,0.8681739129688477,160.8727321624756
10.0,0.95,0.95,0.95,0.9999,325.0,0.95,0.97495,2.3007,0.6521,0.719429572127051,3.1542721721285263,0.01380670611439842,22,17,0.3522672653198242,9.2641,0.6381,0.6214279568063781,148.19844484329224
10.0,0.95,0.95,0.95,0.97495,325.0,0.97495,0.95,2.1222,0.6848,0.7201228930198337,3.1680221878234764,0.013806706114398421,22,17,4.338404655456543,1.8253,0.6643,0.8730610411263016,197.24395942687988
10.0,0.95,0.95,0.95,0.95,350.0,0.95,0.9999,1.4293,0.8659,0.7372125216485963,4.8076932960770025,0.2672452213395533,10,8,4.276095151901245,1.5526,0.9458,0.9415650339201167,199.69057440757751
10.0,0.95,0.95,0.95,0.95,325.0,0.97495,0.9999,1.8949,0.769,0.7144468927899098,3.1660889575314175,0.013806706114398421,22,17,4.235076189041138,1.6898,0.7709,0.8694437270428363,199.88017439842224
10.0,0.95,0.95,0.95,0.95,325.0,0.95,0.95,2.0388,0.6775,0.7180388846787623,3.1748428614428765,0.013806706114398423,22,17,4.507596254348755,1.9846,0.6609,0.8652522931216874,202.1359441280365
10.0,0.95,0.95,0.95,0.9999,350.0,0.97495,0.97495,1.5691,0.7478,0.7401871320696793,4.798954022104706,0.2675092314957714,10,8,0.45615434646606445,7.9585,0.7787,0.7315455063214638,96.66591715812683
10.0,0.95,0.95,0.95,0.9999,300.0,0.97495,0.9999,2.0878,0.8482,0.7001131849941373,2.8563735210226646,0.01380670611439842,22,17,4.183338165283203,12.8081,0.9075,0.5974188770170998,219.0705006122589
10.0,0.95,0.95,0.97495,0.95,325.0,0.95,0.9999,1.898,0.7646,0.8332028688507221,3.167558079795751,0.013806706114398421,22,17,0.28055715560913086,1.7277,0.7621,0.951863532239854,26.165453910827637
10.0,0.95,0.95,0.95,0.97495,325.0,0.9999,0.9999,2.0225,0.7807,0.7167071666893596,3.1596458462227694,0.01380670611439842,22,17,4.518975734710693,1.8739,0.7785,0.8762939737273817,237.75391483306885
10.0,0.95,0.95,0.95,0.9999,325.0,0.97495,0.95,2.328,0.689,0.7225252489408258,3.1615371586168917,0.013806706114398416,22,17,0.3269622325897217,3.2155,0.6667,0.620269006967346,199.675142288208
10.0,0.95,0.95,0.95,0.95,325.0,0.9999,0.9999,2.0154,0.7769,0.7144746998022706,3.1665427132283397,0.01380670611439842,22,17,4.435366153717041,1.807,0.778,0.8682546297890883,239.24145555496216
10.0,0.95,0.95,0.95,0.95,300.0,0.9999,0.95,2.5601,0.7795,0.6974537739740994,2.8711531969521604,0.013806706114398423,22,17,5.245250463485718,3.4224,0.8362,0.8501901189417846,15.982908964157104
10.0,0.95,0.95,0.95,0.95,350.0,0.97495,0.9999,1.4485,0.873,0.7372712147129206,4.809073772921802,0.2672225447738064,10,8,5.050493955612183,1.481,0.9362,0.9396333989151252,34.28295135498047
10.0,0.95,0.95,0.95,0.95,325.0,0.9999,0.97495,2.3886,0.6506,0.713874049196922,3.1664424433708924,0.01380670611439842,22,17,5.198702812194824,2.3961,0.6441,0.8685477735121755,40.07666730880737
10.0,0.95,0.95,0.95,0.95,325.0,0.9999,0.95,2.5664,0.684,0.7163340858902979,3.1718691607882117,0.013806706114398418,22,17,5.167996406555176,3.5395,0.6673,0.8664835153712839,43.217509746551514
10.0,0.95,0.95,0.95,0.95,350.0,0.97495,0.97495,1.3558,0.7404,0.7360392119925887,4.820087013602339,0.26707146654800124,10,8,5.097825527191162,3.5445,0.7694,0.9383213887433877,52.39984059333801
10.0,0.95,0.95,0.95,0.95,325.0,0.97495,0.95,2.1148,0.6808,0.7177638049110778,3.17465211774243,0.013806706114398423,22,17,5.269608736038208,2.6787,0.6641,0.8652719614564512,61.4581880569458
10.0,0.95,0.95,0.95,0.9999,325.0,0.95,0.9999,2.0893,0.769,0.718934671475004,3.1520777403228073,0.01380670611439842,22,17,0.33596038818359375,7.7151,0.7698,0.6218371657405856,28.036826133728027
10.0,0.95,0.95,0.95,0.95,350.0,0.97495,0.95,1.6529,0.7621,0.7393303125764438,4.831313092928074,0.266838533386379,10,8,5.265453577041626,1.7303,0.767,0.935115981093947,77.95062136650085
10.0,0.95,0.95,0.95,0.97495,325.0,0.95,0.95,2.0454,0.6806,0.7157214949855191,3.167325090318263,0.013806706114398421,22,17,5.170294523239136,1.7493,0.6613,0.8778679091371928,80.40637421607971
10.0,0.95,0.95,0.95,0.97495,350.0,0.97495,0.9999,1.4558,0.8766,0.7392247801663661,4.798338418779595,0.26744546631711447,10,8,5.110161066055298,1.5395,0.94,0.945039594918462,83.73043966293335
10.0,0.95,0.95,0.95,0.97495,325.0,0.95,0.9999,1.8837,0.7651,0.7166522617328874,3.1587437833670386,0.013806706114398421,22,17,4.992961645126343,1.7305,0.7622,0.8761080760573455,108.50703430175781
10.0,0.95,0.95,0.95,0.97495,325.0,0.95,0.97495,2.0867,0.6479,0.7170609472392347,3.160839271821825,0.01380670611439842,22,17,5.215277671813965,1.4779,0.6324,0.8755942760483584,113.28441905975342
10.0,0.95,0.95,0.95,0.95,300.0,0.9999,0.97495,2.8696,0.7429,0.6951683797724764,2.8670662346406033,0.013806706114398418,22,17,5.17535924911499,2.6031,0.8016,0.853835398403962,116.37510776519775
10.0,0.95,0.95,0.95,0.9999,325.0,0.95,0.95,2.252,0.6858,0.7227900697839422,3.161701670555729,0.013806706114398421,22,17,5.18438982963562,3.4068,0.6636,0.6201498138091329,118.05321168899536
10.0,0.95,0.95,0.95,0.9999,325.0,0.97495,0.97495,2.3713,0.6553,0.7192818427112262,3.1543681798190617,0.01380670611439842,22,17,0.39482569694519043,3.4557,0.6441,0.6215052989588207,77.38888144493103
10.0,0.95,0.95,0.95,0.9999,300.0,0.95,0.97495,2.2941,0.7444,0.7012472520397139,2.8583350897577384,0.013806706114398416,22,17,5.337515354156494,2.0514,0.7999,0.603792623443802,121.53822875022888
10.0,0.95,0.95,0.95,0.9999,325.0,0.97495,0.9999,2.1077,0.7767,0.7189618451448011,3.152526290324159,0.013806706114398423,22,17,0.38773012161254883,3.308,0.778,0.6218928815112819,70.44915127754211
10.0,0.95,0.95,0.95,0.9999,300.0,0.97495,0.95,2.3217,0.7845,0.7042168699594514,2.8635737229426255,0.013806706114398423,22,17,5.5934669971466064,5.5173,0.84,0.6024417045181596,132.4812273979187
10.0,0.95,0.95,0.95,0.9999,300.0,0.9999,0.95,2.7733,0.788,0.7027520826403367,2.8610114427818365,0.013806706114398421,22,17,5.48580265045166,2.6848,0.8435,0.6028695158345968,133.4310963153839
10.0,0.95,0.95,0.95,0.95,350.0,0.9999,0.9999,1.5736,0.8814,0.7373298558295118,4.810454750081103,0.26719987125171424,10,8,5.251295566558838,1.6697,0.9103,0.9414196813652381,136.17547798156738
10.0,0.95,0.95,0.95,0.95,325.0,0.95,0.9999,1.8765,0.7613,0.7144190267514292,3.165635160213759,0.013806706114398421,22,17,5.166551351547241,3.5417,0.7617,0.8681739129688477,140.67741775512695
10.0,0.95,0.95,0.95,0.97495,325.0,0.97495,0.9999,1.9021,0.7728,0.7166797436107579,3.1591948385587645,0.013806706114398423,22,17,5.088660478591919,1.6178,0.7702,0.876019628060835,145.7767848968506
10.0,0.95,0.95,0.95,0.9999,325.0,0.95,0.97495,2.3007,0.6521,0.719429572127051,3.1542721721285263,0.01380670611439842,22,17,0.32980966567993164,9.2641,0.6381,0.6214279568063781,135.93569469451904
10.0,0.95,0.95,0.95,0.9999,300.0,0.97495,0.97495,2.4562,0.7478,0.7010725528282746,2.858053969983171,0.01380670611439842,22,17,4.991750478744507,2.0777,0.8034,0.6038152754421652,162.34393882751465
10.0,0.95,0.95,0.95,0.9999,300.0,0.95,0.95,2.2457,0.781,0.7045216632622763,2.8640897152050164,0.013806706114398415,22,17,5.07527232170105,1.8899,0.8364,0.6024092346351532,164.01574540138245
10.0,0.95,0.95,0.95,0.97495,325.0,0.97495,0.95,2.1222,0.6848,0.7201228930198337,3.1680221878234764,0.013806706114398421,22,17,5.242865085601807,1.8253,0.6643,0.8730610411263016,194.4699490070343
10.0,0.95,0.95,0.95,0.9999,350.0,0.97495,0.97495,1.5691,0.7478,0.7401871320696793,4.798954022104706,0.2675092314957714,10,8,0.3940157890319824,7.9585,0.7787,0.7315455063214638,85.29867267608643
10.0,0.95,0.95,0.95,0.95,350.0,0.95,0.9999,1.4293,0.8659,0.7372125216485963,4.8076932960770025,0.2672452213395533,10,8,5.436792850494385,1.5526,0.9458,0.9415650339201167,204.74845600128174
10.0,0.95,0.95,0.95,0.9999,300.0,0.97495,0.9999,2.0878,0.8482,0.7001131849941373,2.8563735210226646,0.01380670611439842,22,17,5.355301856994629,12.8081,0.9075,0.5974188770170998,204.74804592132568
10.0,0.95,0.95,0.95,0.95,325.0,0.97495,0.9999,1.8949,0.769,0.7144468927899098,3.1660889575314175,0.013806706114398421,22,17,4.974987268447876,1.6898,0.7709,0.8694437270428363,205.6868190765381
10.0,0.95,0.95,0.95,0.97495,325.0,0.9999,0.9999,2.0225,0.7807,0.7167071666893596,3.1596458462227694,0.01380670611439842,22,17,5.076607942581177,1.8739,0.7785,0.8762939737273817,209.75764966011047
10.0,0.95,0.95,0.95,0.95,325.0,0.95,0.95,2.0388,0.6775,0.7180388846787623,3.1748428614428765,0.013806706114398423,22,17,5.089660882949829,1.9846,0.6609,0.8652522931216874,224.24563026428223
10.0,0.95,0.95,0.97495,0.95,325.0,0.95,0.9999,1.898,0.7646,0.8332028688507221,3.167558079795751,0.013806706114398421,22,17,0.261493444442749,1.7277,0.7621,0.951863532239854,25.083308458328247
10.0,0.95,0.95,0.95,0.9999,325.0,0.97495,0.95,2.328,0.689,0.7225252489408258,3.1615371586168917,0.013806706114398416,22,17,0.3292968273162842,3.2155,0.6667,0.620269006967346,199.213063955307
10.0,0.95,0.95,0.95,0.95,325.0,0.9999,0.9999,2.0154,0.7769,0.7144746998022706,3.1665427132283397,0.01380670611439842,22,17,5.134362697601318,1.807,0.778,0.8682546297890883,244.3410246372223
10.0,0.95,0.95,0.97495,0.95,325.0,0.9999,0.95,2.5878,0.6872,0.8343711326795386,3.173069281974265,0.01380670611439842,22,17,0.4057948589324951,2.3455,0.668,0.9507299027768369,23.010539531707764
10.0,0.95,0.95,0.97495,0.95,325.0,0.97495,0.95,2.1362,0.6839,0.8354526182456238,3.1766336040781806,0.013806706114398421,22,17,0.3593571186065674,1.8938,0.6647,0.9492856480913408,51.68871736526489
10.0,0.95,0.95,0.97495,0.95,300.0,0.97495,0.95,2.1299,0.7799,0.822482634045434,2.873900855027368,0.013806706114398421,22,17,0.34706544876098633,1.8993,0.8348,0.9425329401948115,124.4262924194336
10.0,0.95,0.95,0.95,0.9999,350.0,0.9999,0.95,2.2875,0.7731,0.7424496449251852,4.806042991655199,0.2673574452369508,10,8,0.9938008785247803,3.3446,0.7764,0.7272617529861021,145.32295894622803
10.0,0.95,0.95,0.95,0.95,325.0,0.97495,0.97495,2.193,0.647,0.7145809310497582,3.1675864170549057,0.013806706114398421,22,17,5.1828179359436035,1.614,0.6379,0.8680141938817733,267.68066930770874
10.0,0.95,0.95,0.95,0.95,350.0,0.95,0.97495,1.306,0.7335,0.7361625440121107,4.819250390480898,0.26708231399539584,10,8,5.234524488449097,1.4317,0.7645,0.9402448692015769,269.8870780467987
10.0,0.95,0.95,0.97495,0.95,325.0,0.95,0.95,2.0602,0.6807,0.8356394405307306,3.17682461960588,0.013806706114398421,22,17,0.3944284915924072,1.8785,0.6616,0.9495120527627141,68.21055221557617
10.0,0.95,0.95,0.95,0.9999,325.0,0.9999,0.95,2.7796,0.6922,0.7211510347182787,3.15890725677832,0.013806706114398421,22,17,0.3246176242828369,3.9529,0.6699,0.6205809327975595,223.36396884918213
10.0,0.95,0.95,0.95,0.9999,300.0,0.95,0.9999,2.0701,0.8408,0.7001222998341984,2.8563674326571764,0.01380670611439842,22,17,4.968151807785034,5.7929,0.8998,0.5972993107018879,288.4288501739502
10.0,0.95,0.95,0.95,0.95,300.0,0.95,0.95,2.0324,0.7726,0.6992898285197866,2.8744052821223156,0.01380670611439842,22,17,5.218963384628296,1.789,0.8309,0.8495478260224469,288.3170142173767
10.0,0.95,0.95,0.95,0.95,300.0,0.97495,0.95,2.1085,0.7761,0.6989741335199894,2.8738600371197496,0.013806706114398421,22,17,5.235409736633301,1.9059,0.8345,0.8507282012250816,292.01527667045593
10.0,0.95,0.95,0.95,0.97495,325.0,0.9999,0.95,2.5738,0.688,0.7187212141936492,3.1653159786549137,0.013806706114398421,22,17,5.191089153289795,2.2982,0.6675,0.8743206847122925,295.30108428001404
10.0,0.95,0.95,0.95,0.95,325.0,0.95,0.97495,2.0793,0.6439,0.7147335664178186,3.1675043775418428,0.013806706114398421,22,17,5.218219041824341,2.142,0.6319,0.8677932163152334,297.8094308376312
10.0,0.95,0.95,0.95,0.9999,325.0,0.9999,0.97495,2.9253,0.6586,0.7185979163913168,3.1533030497669507,0.013806706114398421,22,17,0.39793872833251953,6.7434,0.6505,0.6217004379708351,239.5485062599182
10.0,0.95,0.95,0.95,0.95,300.0,0.97495,0.97495,2.243,0.7394,0.6958942788316871,2.8683144070637394,0.01380670611439842,22,17,5.177555799484253,2.027,0.798,0.8532728205294279,305.660582780838
10.0,0.95,0.95,0.95,0.97495,325.0,0.97495,0.97495,2.1655,0.6511,0.7169106796574942,3.1609268682990606,0.01380670611439842,22,17,5.1151323318481445,1.9895,0.6383,0.8757146052196175,323.77581572532654
10.0,0.95,0.95,0.97495,0.95,325.0,0.9999,0.9999,2.0369,0.7802,0.8332407608252909,3.1684657861385737,0.013806706114398423,22,17,0.34670567512512207,3.074,0.7785,0.9516093923439043,87.49914312362671
10.0,0.95,0.95,0.95,0.97495,300.0,0.97495,0.95,2.1159,0.7803,0.7015973095134683,2.8686916012170074,0.013806706114398418,22,17,5.245014190673828,2.2784,0.8352,0.85887090958652,343.1147429943085
10.0,0.95,0.95,0.95,0.97495,350.0,0.9999,0.9999,1.5341,0.8849,0.7392826405581052,4.799710549949168,0.26742286727627235,10,8,5.267089366912842,1.6365,0.9114,0.9450689962430295,346.06217527389526
10.0,0.95,0.95,0.97495,0.95,325.0,0.97495,0.97495,2.2144,0.6502,0.8332849585088955,3.169557280027946,0.013806706114398421,22,17,0.38474416732788086,1.6369,0.6384,0.9514733901916339,140.3496630191803
10.0,0.95,0.95,0.95,0.97495,350.0,0.95,0.95,1.5358,0.7629,0.7415972041324089,4.820167804615763,0.26706103468311354,10,8,5.211746692657471,1.5144,0.7645,0.9389382007090274,366.4573278427124
10.0,0.95,0.95,0.95,0.97495,350.0,0.9999,0.97495,1.4461,0.7495,0.7372568283824323,4.808687515624187,0.26731809301402465,10,8,4.9738547801971436,1.4061,0.7791,0.9422194237833547,375.07791233062744
10.0,0.95,0.95,0.97495,0.97495,325.0,0.95,0.9999,1.9119,0.7684,0.8347229245229653,3.160732661546102,0.01380670611439842,22,17,0.3340880870819092,1.6723,0.7626,0.9560155160677329,26.23070478439331
10.0,0.95,0.95,0.95,0.97495,300.0,0.97495,0.97495,2.2504,0.7436,0.6984829660571438,2.863133579825492,0.013806706114398421,22,17,5.209460020065308,2.1343,0.7987,0.8616043961724346,386.04963064193726
10.0,0.95,0.95,0.95,0.9999,350.0,0.97495,0.95,1.8662,0.7694,0.7410823200409486,4.819194694432592,0.26717688582486354,10,8,0.41204094886779785,64.0508,0.7733,0.7294623816754151,308.75230717658997
10.0,0.95,0.95,0.95,0.97495,300.0,0.9999,0.95,2.5675,0.7837,0.700101162533936,2.865993818793879,0.01380670611439842,22,17,5.05119776725769,2.3167,0.8388,0.8598780613465328,431.9899516105652
10.0,0.95,0.95,0.97495,0.97495,325.0,0.9999,0.9999,2.0508,0.784,0.8347602086185766,3.16163524796629,0.01380670611439842,22,17,0.3315451145172119,1.8156,0.779,0.9563114274286298,35.66361474990845
10.0,0.95,0.95,0.95,0.9999,350.0,0.97495,0.9999,1.6615,0.8802,0.7412934053168446,4.787889100224814,0.26766382006312806,10,8,0.3476572036743164,78.8963,0.9463,0.7338749783738708,316.3260803222656
10.0,0.95,0.95,0.97495,0.95,300.0,0.97495,0.97495,2.2644,0.7432,0.8203378106264148,2.8683472558032777,0.013806706114398421,22,17,0.38954949378967285,2.0279,0.7995,0.9445081655920634,295.26943373680115
10.0,0.95,0.95,0.97495,0.95,350.0,0.97495,0.9999,1.4631,0.8761,0.8486474563965646,4.814765378708126,0.2671294564998308,10,8,0.3021407127380371,1.683,0.9406,0.9844090571013,175.7798616886139
10.0,0.95,0.95,0.97495,0.95,325.0,0.9999,0.97495,2.41,0.6538,0.8328028187899978,3.1684123739225254,0.013806706114398423,22,17,0.38129448890686035,1.7316,0.6446,0.9518896482512968,209.89810347557068
10.0,0.95,0.95,0.97495,0.95,350.0,0.9999,0.97495,1.4531,0.7489,0.8473429443436002,4.824803659690186,0.26700684670333813,10,8,0.49874377250671387,1.4801,0.7808,0.9841197376800331,175.00526452064514
10.0,0.95,0.95,0.97495,0.9999,300.0,0.95,0.95,2.3107,0.7849,0.8263250745470466,2.8641266228772464,0.013806706114398423,22,17,0.3372001647949219,3.109,0.8365,0.6185422365022651,44.22486686706543
10.0,0.95,0.95,0.95,0.97495,350.0,0.97495,0.97495,1.3635,0.7432,0.7379269997572241,4.809753025542999,0.2672895128521119,10,8,5.106750726699829,1.4153,0.7726,0.9438538561645846,497.5193305015564
10.0,0.95,0.95,0.97495,0.9999,300.0,0.97495,0.97495,2.5212,0.7517,0.8239394121515469,2.8580839786303285,0.013806706114398421,22,17,0.3046579360961914,2.1473,0.8067,0.6278297539749018,42.20187973976135
10.0,0.95,0.95,0.97495,0.9999,300.0,0.97495,0.9999,2.1528,0.852,0.8232742828081463,2.8564028792229896,0.01380670611439842,22,17,0.294597864151001,2.0163,0.9156,0.628626302647853,40.52990126609802
10.0,0.95,0.95,0.97495,0.9999,300.0,0.97495,0.95,2.3867,0.7884,0.8261147126388373,2.8636101757122945,0.013806706114398423,22,17,0.2807025909423828,2.0141,0.8433,0.6264373039906964,57.11630463600159
10.0,0.95,0.95,0.97495,0.95,300.0,0.95,0.97495,2.1022,0.7397,0.8204630153728973,2.8686389730812425,0.013806706114398423,22,17,0.32016587257385254,1.9292,0.7961,0.9445785033512324,384.8636860847473
10.0,0.95,0.95,0.97495,0.9999,300.0,0.95,0.97495,2.3591,0.7482,0.8240604215458531,2.8583653051860067,0.013806706114398421,22,17,0.37993788719177246,3.8022,0.7999,0.6197797172931003,69.14536333084106
10.0,0.95,0.95,0.97495,0.97495,325.0,0.95,0.95,2.0743,0.6848,0.8372310510383396,3.1701783719625825,0.01380670611439842,22,17,0.47362351417541504,2.7528,0.6612,0.954073295969645,177.21754431724548
10.0,0.95,0.95,0.95,0.9999,350.0,0.95,0.95,1.7415,0.7663,0.7413107640268486,4.818758594919643,0.2671796037995324,10,8,0.43837952613830566,3.0385,0.7702,0.72967867820596,444.0319609642029
10.0,0.95,0.95,0.97495,0.95,350.0,0.97495,0.97495,1.3702,0.7434,0.8478013594136288,4.825909938739693,0.26697742046046796,10,8,0.4935588836669922,1.6838,0.7708,0.9833062444557408,261.63683104515076
10.0,0.95,0.95,0.97495,0.9999,325.0,0.9999,0.97495,2.957,0.6618,0.8360196976824602,3.1552795481022025,0.013806706114398418,22,17,0.32504892349243164,7.5515,0.6529,0.6436738750375194,20.67694091796875
10.0,0.95,0.95,0.97495,0.9999,300.0,0.9999,0.95,2.8383,0.7918,0.8251027238211613,2.861045829133036,0.013806706114398416,22,17,0.35052013397216797,4.8268,0.8435,0.618864603196476,72.63665270805359
10.0,0.95,0.95,0.97495,0.95,350.0,0.9999,0.95,2.119,0.7682,0.8489721260043113,4.83187817306082,0.2668514816678073,10,8,0.6367478370666504,2.2285,0.7715,0.9822927913478506,283.97013211250305
10.0,0.95,0.95,0.97495,0.9999,325.0,0.97495,0.95,2.3929,0.6922,0.8386787846621483,3.1635126843030097,0.01380670611439842,22,17,0.36757445335388184,16.5961,0.6682,0.6421973568520514,55.441049337387085
10.0,0.95,0.95,0.97495,0.95,350.0,0.95,0.95,1.5427,0.7619,0.8501414212288567,4.836630784787493,0.26674844688077726,10,8,0.4138927459716797,1.4997,0.7648,0.9820713551541332,312.6599133014679
10.0,0.95,0.95,0.97495,0.9999,325.0,0.95,0.97495,2.3655,0.6553,0.8365836835161244,3.1562497297310856,0.013806706114398421,22,17,0.9311189651489258,2.8095,0.6403,0.6435637357333402,71.68425440788269
10.0,0.95,0.95,0.97495,0.9999,325.0,0.95,0.95,2.3168,0.6889,0.8388576051489983,3.163677422836595,0.01380670611439842,22,17,0.34296250343322754,3.1139,0.6651,0.64214707314037,85.86125373840332
10.0,0.95,0.95,0.97495,0.9999,350.0,0.95,0.97495,1.5275,0.744,0.8506301258017755,4.803920370243212,0.26742590742106026,10,8,0.5028443336486816,2.9758,0.7756,0.7488348402349987,53.098700523376465
10.0,0.95,0.95,0.97495,0.9999,325.0,0.97495,0.9999,2.1727,0.78,0.8362989985661211,3.1545143251445333,0.013806706114398418,22,17,0.7558562755584717,9.3523,0.7807,0.6438547088006141,71.19639563560486
10.0,0.95,0.95,0.97495,0.95,350.0,0.9999,0.9999,1.5882,0.8845,0.8486863407325613,4.81614819005002,0.26710679591852365,10,8,0.3338205814361572,1.6578,0.9121,0.9844529490837617,306.1786298751831
10.0,0.95,0.95,0.97495,0.9999,325.0,0.97495,0.97495,2.4362,0.6584,0.8364835312315931,3.156345611646068,0.013806706114398421,22,17,0.4029085636138916,2.7022,0.6465,0.6437842816527757,96.40314149856567
10.0,0.95,0.95,0.97495,0.97495,325.0,0.97495,0.97495,2.1936,0.6543,0.8348669095309406,3.1628956332594966,0.013806706114398418,22,17,0.37839293479919434,1.6227,0.6388,0.9558913804381495,237.38175797462463
10.0,0.95,0.95,0.97495,0.97495,300.0,0.95,0.95,2.1247,0.7806,0.8245125728191369,2.869263805973506,0.013806706114398421,22,17,0.5280892848968506,2.5539,0.835,0.8968918628357134,325.6700487136841
10.0,0.95,0.95,0.95,0.9999,350.0,0.95,0.9999,1.6423,0.8731,0.7412360792960957,4.786525892433295,0.2676863495302725,10,8,0.5196061134338379,5.2962,0.9528,0.7338193993249422,506.3955056667328
10.0,0.95,0.95,0.97495,0.97495,325.0,0.97495,0.9999,1.9303,0.7761,0.8347415868413398,3.161183978512855,0.01380670611439842,22,17,0.32973241806030273,1.7126,0.7706,0.9560599194652322,233.92079210281372
