0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,0.5426832708928523,0.617984238427599,0.44196705453912233,0.9182762571227937,301.0146350835505,0.13962607643907954,0.5329112899298039,1.3943,1.6854,0.07834795512330778,1.0021249058051713,0.01380670611439842,7,5,0.15899991989135742,2.3733,1.7665,0.14962657116805322,10.221997022628784
41,0.9634064717784645,0.6518719607534927,0.5404403298266383,0.8710347577545768,328.5863435498903,0.3287305826217085,0.48426864561563115,1.6687,1.7996,0.37966127739229616,7.989834379648669,0.013806706114398421,16,10,0.20398736000061035,1.6935,1.8261,0.5663850317487171,6.2109997272491455
32,0.16957615554317299,0.8007222678325836,0.9048506066069999,0.713610846142237,301.58212055892096,0.30060295028412837,0.9756832119314803,1.4518,0.6243,0.22811467301222793,0.2190721208231608,0.01380670611439842,4,3,0.11901259422302246,5.9769,0.8515,0.4074834927350166,44.012001752853394
41,0.7826007122320313,0.9608451346718895,0.3361360102913816,0.563489231053774,318.91203802446086,0.8416337985070835,0.44776245498241674,1.5879,2.054,0.07038550449976494,1.5071826226963694,0.2546325895611732,8,7,0.1749875545501709,1.5421,2.1078,0.14092784441778827,4.198011875152588
44,0.5446665659456925,0.5889902538525149,0.2622172791018245,0.6653145660207589,320.2592651114558,0.9042136698980313,0.46853133037452926,1.4768,1.8429,0.0492905881106893,1.0500860394454252,0.013806706114398418,6,5,0.18199825286865234,1.4136,1.8818,0.11916231430776561,3.0280001163482666
15,0.514946655657902,0.6984156989480947,0.4970951592276384,0.7732814591328259,337.87856175730553,0.5523624826302652,0.8956173875316491,1.2884,0.5912,0.07721923750213472,0.8575632631784055,0.013806706114398421,8,6,0.11301302909851074,1.5435,0.5993,0.14466254973170753,6.881012678146362
44,0.6366980116193145,0.3847562590662483,0.7074416979348204,0.7079764319806247,293.379997258599,0.7945945020935173,0.660274157778335,1.4694,1.3578,0.11430900367575127,1.731445012449277,0.013806706114398421,5,4,0.15301227569580078,1.7318,1.4435,0.31484335835816746,3.549001455307007
11,0.9312460197443926,0.8318086318503239,0.4072003791538079,0.3440635190921211,339.4649559931466,0.5107388476929514,0.041127766652876444,4.7301,24.2415,0.0893561915973718,3.731212527075357,0.013806706114398423,17,12,1.2219958305358887,5.3478,28.5511,0.25742016481475416,11.906012535095215
43,0.9821467678445313,0.6891220921661196,0.3446858744817792,0.8281398225202958,342.10700068598567,0.5009487731294011,0.3834808943739284,1.9416,2.3583,0.49588511038601263,13.047815952314384,0.013806706114398416,20,11,0.21500015258789062,1.8608,2.4312,0.7196828750990982,15.68698763847351
38,0.4091531424269275,0.9090002581084831,0.9838378004302841,0.11240534736068744,295.80377859389347,0.9941235338853773,0.6961719190183041,1.7039,1.3269,0.34807227223249065,0.4336174712198894,0.013806706114398421,11,9,0.1769866943359375,2.0692,1.5248,0.9988666156908185,125.0399878025055
47,0.4557446295632714,0.27767121755945784,0.8601805645564119,0.7420467209772272,287.4204138573053,0.9836686089490277,0.9918847951099405,1.4439,0.7929,0.13284760936558015,1.172145931760459,0.013806706114398421,2,2,0.1890089511871338,1.5937,0.4697,0.4196610379013947,45.79599928855896
31,0.9040993762577948,0.6326802153429165,0.7146478467780456,0.46730351348611465,307.6000181709039,0.8488789017466706,0.32626644620549106,1.9248,3.3553,0.2291282755605464,4.069119730933753,0.013806706114398421,13,8,0.2709996700286865,1.8569,3.4269,0.5336706802120148,6.763998985290527
37,0.7060465485929319,0.8272002026082489,0.9056138319945383,0.21793752891495122,323.64858666853036,0.11237204380880228,0.7955180350613542,1.4033,0.8474,0.1888132978273269,1.2959200406836322,0.01380670611439842,12,9,0.159987211227417,1.9622,0.8562,0.7286971483717136,9.957001209259033
35,0.1930769007398248,0.8712004032353511,0.8588794911383082,0.2016027900675067,291.44953831814377,0.7191838111536457,0.672902467453118,1.4218,1.3161,0.07336813789776389,0.21272872896403697,0.01380670611439842,6,5,0.14800000190734863,1.3577,1.5183,0.31266215854002233,6.1659996509552
34,0.21383923242429173,0.6414018906093473,0.5987907933501333,0.9046614516150024,327.26196076721044,0.6277978089337477,0.32973250799719367,1.7057,2.9125,0.07974815062409135,0.33637122731387126,0.013806706114398418,3,3,0.2180006504058838,1.6768,2.9421,0.1514910965610638,4.227999448776245
38,0.7534902333284814,0.49628297641252433,0.4908945472984297,0.5456355948142445,314.6752087183532,0.5866863731050794,0.1760729812652458,2.4399,6.0424,0.0779762868529938,2.2730852111793287,0.01380670611439842,8,6,0.3209874629974365,2.4352,6.3589,0.22834805392150154,13.980999946594238
47,0.9515403751104358,0.24127059494553604,0.3041069208816501,0.8782239260167224,323.20771948505154,0.9474921018697061,0.6777302156545166,1.5025,1.1878,0.1859553073282727,11.50302284487393,0.013806706114398421,10,6,0.20100045204162598,1.4502,1.1945,0.6510406311094724,8.711998224258423
15,0.3931367802094198,0.5075508313825803,0.3817851634155886,0.8144997398222984,292.39744983488407,0.7622630120327705,0.2773305402812271,1.8551,3.9662,0.0491702640942043,0.7374110133660225,0.01380670611439842,4,3,0.2430121898651123,3.0131,4.1319,0.11652008650987714,7.08801531791687
35,0.9012060571176733,0.5129309737821741,0.747201182615118,0.601999134420364,305.9011353238494,0.6680302053043305,0.868974629128138,1.4913,0.8242,0.24907484147700265,4.595481211022518,0.013806706114398418,11,7,0.09398746490478516,1.3981,0.8836,0.6337681604103039,10.220022439956665
47,0.24285393293627813,0.7376655519178109,0.8650630510792782,0.869501057555088,320.8001538743369,0.9143732178018915,0.22132497131692164,2.1559,4.7003,0.2335194611662531,0.3342619223604444,0.01380670611439842,5,4,0.2720162868499756,2.8569,4.9585,0.35103235612345757,19.98200011253357
38,0.9187819296630878,0.467184670103754,0.7303771714939195,0.5783325635233928,278.30609539131314,0.6169894326991345,0.15463670024111548,2.6854,8.3418,0.24206540057785303,5.397497865073986,0.01380670611439842,12,7,0.3219928741455078,2.6552,9.0229,0.6816396830557921,49.90800094604492
28,0.8843835868436726,0.74898878047173,0.5222801443483919,0.40167374867445804,286.08546087678474,0.6707574337407876,0.7110791138654282,1.4263,1.2754,0.10887537912553681,2.888886311666704,0.013806706114398421,14,9,0.1510000228881836,1.3965,1.355,0.2797102280705619,7.12899923324585
45,0.3692246055231948,0.7813123623725956,0.30076266034100063,0.504666730301342,292.5609809865565,0.08731838859952737,0.8560875066528141,1.0657,0.6501,0.034204466078462954,0.4843452620724225,0.013806706114398421,7,6,0.09601736068725586,0.9265,0.73,0.0965772315559648,66.59299492835999
31,0.9236554723767493,0.11920243409535256,0.3695854836020804,0.4491766728831754,283.5885239615422,0.2676859679251107,0.39506008996400316,1.4944,2.9193,0.047520762666940414,10.574730174531227,0.01380670611439842,6,4,0.15698671340942383,1.4424,2.9997,0.6338589626417398,2.569000005722046
42,0.8163160605477533,0.5464191644993648,0.3555855408422452,0.533187107840165,301.4994378176369,0.35681931735216504,0.23183129793546606,1.8795,4.7772,0.07264690258272176,2.731876672358988,0.013806706114398416,10,7,0.21300053596496582,1.9124,5.0598,0.21525160521430287,215.2669997215271
41,0.13076599427228708,0.8331040264437485,0.8951672160199028,0.9874247758554664,273.3581442111432,0.4093444439815119,0.6877301090972974,1.4656,1.508,0.2625404814206708,0.16650998325132693,0.01380670611439842,4,3,0.12099981307983398,8.9089,1.7974,0.33221005126441017,7.515000820159912
46,0.9534053166244008,0.656184686655952,0.4611835974979174,0.44263019260888703,332.74144908363417,0.7072594665698952,0.6991236780145238,1.4243,1.0726,0.2129462926617554,6.926873572867958,0.013806706114398421,16,10,0.17600250244140625,1.4054,1.0797,0.538802701135719,2.8519983291625977
46,0.04886549952240169,0.8811477592870979,0.8657416067430136,0.986244471962364,289.1810311647019,0.7157937168097828,0.9954049425835869,1.2641,0.8272,0.19294478831142353,0.07062370204972487,0.01380670611439842,2,2,0.08699989318847656,1.4202,0.4176,0.28073538585596036,21.936001777648926
41,0.7146778798121401,0.8066467131042625,0.9016274609250942,0.8574577999328268,296.63391676606597,0.7141634214593577,0.8728425927738334,1.4902,0.8631,0.3831908143652545,1.2931184827412139,0.01380670611439842,12,9,0.10199999809265137,1.7711,0.982,0.5446755800428169,58.87901020050049
35,0.4835550108964783,0.9930709101183107,0.9426481923370011,0.6892349745433689,304.2080123969481,0.4293608936773306,0.22923841814164386,2.3779,4.8768,0.40680799320675465,0.49100910979852275,0.283156657040498,8,8,0.2260122299194336,7.3162,5.4812,0.4865092267976846,158.5239999294281
36,0.5969366476340926,0.7892651164335971,0.9781754049638507,0.7923664877440297,289.25869236164317,0.9140586969078139,0.7289576051749606,1.6012,1.2248,0.7013792559799558,0.9241037188374344,0.013806706114398421,10,8,0.14299964904785156,1.4839,1.3791,0.8763902941506582,20.85001254081726
27,0.8090212898857397,0.14010852724054693,0.09858771330978479,0.9001336610393323,320.6670985165365,0.9206679532803472,0.14667912666299832,2.6969,7.4376,0.04230123868043957,4.7178039587992755,0.013806706114398421,4,3,0.46199989318847656,2.8074,7.7715,0.23729671598552995,11.045999526977539
18,0.5663542252807631,0.4595834763220504,0.6314861317170062,0.8476906827637434,323.7229821651982,0.8444129613887351,0.918010712076746,1.3323,0.6518,0.09829867820415425,1.2882334908394586,0.013806706114398421,5,4,0.11901259422302246,1.338,0.6568,0.22117448584060564,9.192999839782715
20,0.075363013487261,0.8572964995909471,0.5935027052966391,0.4950970790166112,347.55345852357664,0.5257628808919752,0.37567854437671483,1.4476,2.2449,0.05000311406492736,0.10032349618205369,0.01380670611439842,3,3,0.2010035514831543,1.4499,2.33,0.11652625293421283,3.243011474609375
26,0.18370068159077077,0.88270998437916,0.47771576628836815,0.9755665460441835,339.4135984906965,0.6045925106762282,0.5567923813772326,1.3756,1.4,0.0729035233044192,0.19991313176781128,0.013806706114398421,6,5,0.13299918174743652,1.5303,1.3736,0.12379160153076149,4.953000545501709
24,0.26627056363548457,0.7933480438804733,0.7811970866047937,0.9218377859660672,339.09763232300924,0.4317598227687225,0.3701668275968608,1.6383,2.4827,0.16372658441068064,0.33897274049512377,0.01380670611439842,6,5,0.17599868774414062,2.5946,2.5156,0.24059822238339376,19.985999822616577
47,0.2582578496339688,0.5220509122639537,0.948848874164486,0.5991475345616248,288.17954305628837,0.2337446094478803,0.9560628965594998,1.4105,0.7089,0.29137578555553934,0.4710651806335968,0.01380670611439842,2,2,0.15900039672851562,0.9954,0.3786,0.7821680890019775,40.93899989128113
12,0.2546105145003556,0.9365185961146705,0.5878143214423082,0.4106588362961614,313.8160531614572,0.40251100935931317,0.983677733515593,1.2527,0.4687,0.04780455221437487,0.23545407120518183,0.013806706114398421,10,9,0.2020125389099121,1.221,0.4765,0.12250184896032083,19.09598731994629
39,0.019709897140349805,0.988694275582899,0.8323564748594957,0.16923825269094703,284.9819194554413,0.6998146915147931,0.5642711141239021,1.4085,1.7993,0.04962698372155893,0.01750843066480604,0.01380670611439842,7,6,0.15900063514709473,1.4002,2.1795,0.23457511429945235,4.970998287200928
49,0.84529879820318,0.9270598144244571,0.9391240308149493,0.29547357456129403,290.05679407378375,0.7987712792443008,0.340147788900827,2.1828,3.3565,0.37703584248984473,1.6032077705482561,0.013806706114398421,17,13,0.22998666763305664,1.9982,3.4997,0.9199174876091614,17.198012828826904
35,0.555626872421428,0.21271112722846408,0.8962158117319883,0.7743146009574042,344.8145043399015,0.6790007843283298,0.6696075062669148,1.5737,1.1437,0.19508306560974756,1.6167042176373683,0.01380670611439842,2,2,0.2210068702697754,8.9956,0.7557,0.720385970641149,23.146000146865845
40,0.4825056085675903,0.4530529629768228,0.6412692716130629,0.8867241773866844,298.15621397480004,0.6505055504455723,0.9212433833540984,1.2743,0.7286,0.0906292975067793,1.0168707432315331,0.013806706114398421,4,3,0.10601353645324707,2.0916,0.8321,0.22026946399001296,3.2450027465820312
38,0.7757809282802767,0.5234160157513358,0.8430122182509724,0.686494670512923,318.12579145205075,0.6938589151538807,0.31857213266834744,2.0843,3.1974,0.2886293455300282,2.42009830459644,0.013806706114398418,9,6,0.27199840545654297,2.0571,3.2377,0.5811961517530745,25.810986757278442
40,0.9164133215541109,0.8549608829990802,0.9303637950534416,0.40866818767493557,298.3999041703038,0.19216671260233126,0.3151071414868758,2.091,3.5533,0.49884543493387895,3.0294861501620227,0.01380670611439842,17,12,0.21499085426330566,1.939,3.6682,0.9481308405126935,54.581000328063965
26,0.7977622134487479,0.9344583934045714,0.31209985482299374,0.6011682355307334,293.45091217388347,0.4675262437065954,0.2853089653881004,2.0276,3.8554,0.0696854680985108,1.2717915952757768,0.013806706114398425,17,14,0.2270030975341797,1.8878,3.9828,0.13324155595558926,5.799994230270386
16,0.21135582139471343,0.609280639610373,0.7167304113082757,0.5659904864237069,323.83017253167384,0.9862539818711559,0.6721351289589482,1.4134,1.1468,0.07800996389965428,0.34498970827926645,0.013806706114398423,2,2,0.15298748016357422,1.0747,0.8472,0.20055699475086938,10.615000009536743
21,0.8002727637871228,0.42732292891813944,0.8559229355384647,0.6422870491917722,288.9198228513615,0.19226985825009332,0.3503956266841949,1.8418,3.1081,0.26407833948952975,2.9209439790922973,0.01380670611439842,8,5,0.17999958992004395,1.7742,3.3021,0.7251534899923974,47.73200035095215
41,0.020386983943455495,0.9754804116947767,0.3902656374766824,0.6099356734469423,333.25765264365594,0.4261452489788995,0.11680793267106818,2.4045,8.3024,0.03524195748233585,0.022263151090084737,0.013806706114398421,4,4,0.372999906539917,2.4539,9.1498,0.08330806707776565,359.7169997692108
17,0.9392034137191013,0.992237831952003,0.9046112376873369,0.8273564320618155,296.6651097013709,0.1507313841160351,0.33232767380408246,2.4595,3.3242,0.460582789331155,1.6193015304791492,0.01380670611439842,27,23,0.17801284790039062,2.2944,3.468,0.5507354333412716,70.71298956871033
40,0.6335711537640594,0.4205388186879381,0.4195056300447838,0.9678756325691216,293.84213004337266,0.9471562537570027,0.7688625406578716,1.373,1.0549,0.07960030291122011,1.6432562029100182,0.01380670611439842,6,4,0.1569981575012207,3.4471,1.1171,0.1964078890544462,11.80699896812439
35,0.6353607652341168,0.33435608771843145,0.7656076754653667,0.2753084871538298,275.0041950909658,0.9504513452668507,0.1053029324625558,3.3659,12.8444,0.05537791441300021,1.8371907101615663,0.013806706114398418,4,3,0.4700045585632324,3.6195,13.8437,0.3976745178159769,10.547998428344727
11,0.3669732740158259,0.4836424904838127,0.14966270724197475,0.7457176473005154,311.11593936514765,0.49007462300738097,0.6699229859424463,1.0829,1.0289,0.031130948931631357,0.6970277607624898,0.013806706114398421,3,3,0.18200016021728516,1.0517,1.059,0.08906607195861753,0.4179997444152832
31,0.8403268374713897,0.7718902606273517,0.30990360790933386,0.9504637380257869,334.62550804948404,0.8862389586651159,0.2746393763472382,2.0397,3.607,0.13964504180932505,2.3955249948789192,0.013806706114398423,13,10,0.27201151847839355,2.7277,3.7124,0.18939174706681028,8.37899923324585
40,0.9593425846294623,0.6087714077350352,0.5274426600730667,0.24444513128768397,309.1778832917897,0.01665495783477267,0.35720470620882433,1.4141,2.8862,0.13568749829422136,7.508979728207206,0.013806706114398418,16,9,0.18199682235717773,1.3387,3.0313,0.5345550601907845,3.907012462615967
22,0.4181552435308146,0.441445668859566,0.14859891160982083,0.718778149636595,322.058053886423,0.833275310375495,0.2995813619293036,1.669,3.1761,0.030888153994848597,0.8492020428992663,0.013806706114398425,3,3,0.27300000190734863,1.5986,3.2533,0.09791459293380249,0.7960152626037598
43,0.1665246136558291,0.9847539661522231,0.7894251624470392,0.6639235556027181,338.9642978753613,0.24890973421871473,0.5597241472490915,1.4289,1.3872,0.13040398268564907,0.14558714954228516,0.15518376036827722,6,6,0.16898727416992188,2.475,1.4507,0.19095108575016714,12.540000200271606
13,0.6013004071958901,0.3930018350898645,0.2742068806249871,0.9429858954450749,279.68729887380636,0.6139860969701267,0.37422561120697356,1.6297,2.9811,0.05454289452580945,1.5399078554561372,0.013806706114398423,5,4,0.1660001277923584,1.7421,3.1339,0.14122556110196666,7.735985994338989
17,0.7211872034842083,0.8361000652447672,0.7567595453495117,0.7379207075869941,325.11535924868423,0.19100966846041317,0.49270646651818756,1.6906,1.7374,0.20241644194686947,1.3240231282822665,0.01380670611439842,12,9,0.17701268196105957,2.6865,1.758,0.29031910830524665,11.187000513076782
24,0.6232697470422847,0.45617915075193144,0.6947138971087288,0.576571085338624,295.74559336851274,0.9986149548596468,0.8700277499562742,1.6667,0.868,0.09300330104157455,1.5282582296357774,0.013806706114398421,6,4,0.09800100326538086,3.1613,0.9592,0.2806339255440216,8.912000179290771
33,0.9005613428628201,0.3292117503867216,0.7786559659819355,0.5318432524301778,301.9986978449913,0.6419344559413308,0.6267872072027523,1.4907,1.4483,0.23228022338455254,5.831621669672013,0.013806706114398423,9,5,0.18098831176757812,1.8505,1.4855,0.8422777669852647,13.67701244354248
29,0.7713074311294199,0.5542907383733031,0.5822770097236679,0.2902864140102276,301.9882758766787,0.0367898131357296,0.6476617178062831,1.2793,1.3053,0.05848989230856742,2.2532135390995514,0.013806706114398418,9,6,0.15600347518920898,1.2012,1.3688,0.2609633766757626,3.176013946533203
35,0.4990355983594677,0.7904392286672918,0.760880700983405,0.584853836470529,278.99455247416404,0.28429499390852836,0.2293650272297212,2.016,5.4297,0.12274757535435717,0.6948201679415686,0.013806706114398427,9,7,0.21100211143493652,2.7748,5.9272,0.24771059098825032,30.17199730873108
41,0.7388468633360269,0.32143979233728764,0.6905261270779828,0.9123776205837287,292.5196735833186,0.8726431123948668,0.6508278530929541,1.4501,1.4352,0.15031270831188276,2.63699683615714,0.013806706114398421,6,4,0.16798806190490723,2.8449,1.4925,0.3989965264432697,2.666987419128418
13,0.9087832033007446,0.2908577830045495,0.5868954115598841,0.9707286582221353,278.39065557383833,0.7145380197515024,0.7831489955114976,1.424,1.1627,0.19435399442048878,6.420407190515385,0.01380670611439842,9,5,0.09702134132385254,2.1728,1.2241,0.6065685857713855,2.696014881134033
25,0.3196970734476334,0.5426646173416406,0.9530415598824352,0.914499728100826,294.27593467657715,0.36231721591478894,0.22660438139051714,1.9882,5.1227,0.43187446108799354,0.5640804222816631,0.013806706114398421,3,3,0.2069993019104004,4.024,5.529,0.6652557207620549,10.794998407363892
43,0.2582336431417272,0.7808538753891536,0.5501176731589432,0.7511586137964672,306.97767417308467,0.8385139770631954,0.20614793343181487,2.2303,5.403,0.0709305630548376,0.33279110913477666,0.013806706114398421,6,5,0.2709996700286865,2.341,5.6888,0.12684370236074802,8.348000049591064
13,0.8176310855012755,0.09492597517896322,0.13371957278623833,0.6927209916419119,295.5695741570426,0.05857841249278496,0.35075851715083456,1.3216,3.0091,0.023520841953433933,5.548678855821921,0.013806706114398421,3,2,0.20099973678588867,1.0888,2.8517,0.1845210476218932,1.0879888534545898
18,0.4067832309284957,0.6045195349637238,0.4597095743015899,0.30484127173296155,282.70404769554534,0.1082967528413877,0.5998114469416228,1.1105,1.5274,0.02563119037243695,0.6859619155288826,0.01380670611439842,5,4,0.1629953384399414,1.0134,1.6658,0.11948552468005559,0.9959983825683594
19,0.6636727990682412,0.3627651449218301,0.6571971631484764,0.6560749496653696,340.7467947028689,0.5173395536896639,0.4069338778395348,1.5847,2.1953,0.09750242148429285,1.9444013732057768,0.013806706114398418,5,4,0.21698760986328125,3.4332,2.2317,0.29279948336797645,10.720011234283447
41,0.43811331066462494,0.44159635609587156,0.8285089987212318,0.6824392853228971,285.08311828005367,0.09454464656480442,0.7298814640333151,1.4172,1.2149,0.1370427087580448,0.9096233099837328,0.013806706114398423,3,2,0.14901089668273926,3.0471,0.9145,0.29718309669522647,14.700012445449829
24,0.7205153936839824,0.6833272118252431,0.9540836159272621,0.3177617336427928,340.9450663542876,0.5692997213356397,0.9971614573103512,1.3519,0.621,0.39689252408261144,1.7033257570292242,0.01380670611439842,10,7,0.1230010986328125,1.3559,0.6391,0.9884895793151872,32.825998306274414
28,0.2926735904981455,0.8953845426033838,0.7672479023879942,0.6874280726910031,325.0669861873255,0.9344557565027182,0.12295770972501446,3.1366,8.5895,0.1407403390957125,0.3104818012470134,0.01380670611439842,9,8,0.3750126361846924,4.6575,9.3286,0.2069037182373608,22.829010486602783
30,0.3142991044305967,0.8275806489745194,0.7024213113439057,0.992860087816012,290.82673172707797,0.5439441261643302,0.589481392458174,1.5272,1.6201,0.13170371822088392,0.3739192480730406,0.013806706114398418,7,6,0.15301275253295898,4.2788,1.7327,0.2188428225498814,7.134998083114624
11,0.5465787090063102,0.5966498868532621,0.5347059944512308,0.7735036694309508,298.0768572696604,0.2545488750980993,0.18510976449248173,2.1341,6.2475,0.07864751006800945,1.0382095544596495,0.01380670611439842,7,5,0.3130006790161133,4.5768,6.5861,0.1604248544774164,12.794988632202148
24,0.5523159068028104,0.6221749534543235,0.6752956266569753,0.4436962962146692,309.6381798726855,0.5333855708200085,0.7734415963725675,1.3276,0.9486,0.07913757995390704,1.0321898234346372,0.01380670611439842,7,5,0.1640031337738037,1.356,1.0462,0.22312948237567198,4.724000930786133
19,0.1509873242987244,0.7204307186772225,0.4010716818879692,0.523929568710435,287.8837670510796,0.6767226970805403,0.11876085895863281,2.7725,9.6427,0.029953991932189134,0.22801995826464191,0.01380670611439842,3,3,0.3470032215118408,2.8372,10.6471,0.09314189535954132,277.0989842414856
13,0.012233852545523588,0.9875981861183772,0.891575092001967,0.7810276875502986,318.54960622709865,0.05443089541239145,0.7777792630762781,1.3846,0.8457,0.22042826782665487,0.012605646865073535,0.013806706114398421,5,5,0.10100007057189941,7.833,0.8589,0.30889084610656403,38.01100158691406
17,0.592961376042407,0.23859553442009077,0.5779248302610137,0.8110757624188396,325.7927082044987,0.3306298299490229,0.32539579084898546,1.7536,2.9814,0.06153743212803281,1.8008491544085379,0.013806706114398421,3,2,0.2259979248046875,1.4409,2.7217,0.22075663022999473,18.89998722076416
46,0.8811831332914859,0.17030912920844177,0.8404941326153827,0.22969929433399647,280.1371618607675,0.854386754612624,0.9597360634391833,1.4275,0.8525,0.08578029312978583,6.622991957429149,0.013806706114398421,6,4,0.17499995231628418,1.3398,0.9301,0.9231584417613196,8.551999568939209
33,0.5382904750144792,0.5610842091454997,0.4527748980976576,0.8073996206018543,335.70700999805587,0.44536852591679993,0.37486136626216043,1.6328,2.3517,0.07277685978723575,1.066603462876511,0.01380670611439842,6,5,0.18197989463806152,1.763,2.4453,0.1501047214691026,12.580011129379272
